MKey,NTSBNumber,Report,EventDate,City,StateOrRegion,Country,Latitude,Longitude,FatalInjuries,SeriousInjuries,InjuryLevel
83042,WPR12FA123,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83042/pdf,3/5/2012,Brockton,Montana,United States,47.989723,-104.71833,1,1,Fatal
83047,ERA12CA209,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83047/pdf,3/4/2012,Lafayette,Tennessee,United States,36.52,-86.058052,,,Non-Fatal
83049,ERA12LA210,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83049/pdf,3/6/2012,Titusville,Florida,United States,28.458333,-80.86222,,,Non-Fatal
83050,ERA12CA211,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83050/pdf,2/19/2012,Mayaquez,Puerto Rico,United States,18.221748,-66.589309,,,Non-Fatal
83053,ERA12CA213,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83053/pdf,2/13/2012,Warrenton,Virginia,United States,38.586112,-77.710556,,,Non-Fatal
83057,DCA12PA049,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83057/pdf,3/6/2012,Fallon,Nevada,United States,39.417778,-118.698608,1,,Fatal
83058,ERA12CA215,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83058/pdf,3/6/2012,Mooresville,North Carolina,United States,35.608333,-80.738052,,,Non-Fatal
83064,ERA12FAMS1,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83064/pdf,3/1/2012,,Atlantic Ocean,United States,37.635326,-72.86193,1,,Fatal
83067,CEN12LA181,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83067/pdf,3/5/2012,Staples,Texas,United States,29.821111,-97.863052,,,Non-Fatal
83068,ERA12CA216,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83068/pdf,3/7/2012,Hollandale,Mississippi,United States,33.180557,-90.830276,,,Non-Fatal
83069,CEN12LA182,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83069/pdf,3/5/2012,East Troy,Wisconsin,United States,42.780593,-88.390747,,,Non-Fatal
83073,ERA12LA217,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83073/pdf,3/7/2012,Olive Branch,Mississippi,United States,34.97861,-89.786666,,,Non-Fatal
83079,WPR12LA125,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83079/pdf,3/2/2012,Makakilo City,Hawaii,United States,21.340114,-158.08023,,,Non-Fatal
83080,CEN12CA183,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83080/pdf,3/8/2012,Fort Collins,Colorado,United States,40.54111,-104.985,,,Non-Fatal
83081,WPR12LA126,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83081/pdf,3/8/2012,Willits,California,United States,39.666942,-123.590553,,,Non-Fatal
83082,WPR12CA127,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83082/pdf,3/8/2012,Kelso,Washington,United States,46.118057,-122.881668,,,Non-Fatal
83083,ERA12CA218,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83083/pdf,3/7/2012,Atlanta,Georgia,United States,33.875831,-84.30194,,,Non-Fatal
83084,ERA12LA219,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83084/pdf,3/9/2012,Homestead,Florida,United States,25.329999,-80.377777,,,Non-Fatal
83087,ERA12CA220,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83087/pdf,3/4/2012,Beverly,Massachusetts,United States,42.583057,-70.907775,,,Non-Fatal
83088,WPR12LA128,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83088/pdf,3/10/2012,Rio Linda,California,United States,38.694999,-121.469718,,,Non-Fatal
83089,WPR12CA129,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83089/pdf,3/11/2012,Santa Clarita,California,United States,34.548053,-118.335281,,,Non-Fatal
83106,CEN12CA185,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83106/pdf,3/11/2012,Belle Chase,Louisiana,United States,29.866111,-90.022224,,,Non-Fatal
83114,ERA12CA222,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83114/pdf,3/10/2012,Orleans,Vermont,United States,37.809791,-81.120178,,,Non-Fatal
83121,WPR12CA132,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83121/pdf,3/4/2012,San Jose,California,United States,37.332778,-121.819725,,,Non-Fatal
83122,ERA12LA224,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83122/pdf,3/13/2012,Rabbit Hash,Kentucky,United States,38.942222,-84.784721,,1,Non-Fatal
83127,CEN12LA187,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83127/pdf,3/13/2012,Kimberling,Missouri,United States,36.605834,-93.440002,1,,Fatal
83128,WPR12CA134,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83128/pdf,2/20/2012,Dillingham,Hawaii,United States,21.57361,-158.19139,,,Non-Fatal
83130,WPR12LA135,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83130/pdf,3/13/2012,St. Johns,Arizona,United States,34.518333,-109.378608,,,Non-Fatal
83136,WPR12FA136,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83136/pdf,3/14/2012,Goble,Oregon,United States,46.025276,-122.92028,2,,Fatal
83139,ERA12FA225,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83139/pdf,3/15/2012,Franklin,North Carolina,United States,35.220554,-83.425552,5,,Fatal
83140,DCA12FA051,https://www.ntsb.gov/investigations/AccidentReports/Reports/AAR1404.pdf,3/15/2012,San Juan,Puerto Rico,United States,18.440834,-65.972503,2,,Fatal
83141,ERA12LA226,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83141/pdf,3/13/2012,Middle Valley,Tennessee,United States,35.190277,-85.183891,,1,Non-Fatal
83142,ERA12LA227,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83142/pdf,3/15/2012,Niceville,Florida,United States,30.537221,-86.436111,2,,Fatal
83145,WPR12CA137,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83145/pdf,3/14/2012,Caldwell,Idaho,United States,43.641944,-116.635833,,,Non-Fatal
83146,WPR12LA138,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83146/pdf,3/16/2012,Avra Valley,Arizona,United States,46.039871,-122.980056,,,Non-Fatal
83147,ERA12CA228,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83147/pdf,3/15/2012,Charleston,South Carolina,United States,32.700553,-80.001663,,,Non-Fatal
83148,ERA12LA229,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83148/pdf,3/16/2012,Venice,Florida,United States,27.071388,-82.440277,,,Non-Fatal
83150,ANC12CA027,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83150/pdf,3/9/2012,Naknek,Alaska,United States,58.778331,-156.942214,,,Non-Fatal
83152,WPR12FA139,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83152/pdf,3/14/2012,Panoche,California,United States,36.528057,-120.843055,1,,Fatal
83153,WPR12LA140,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83153/pdf,3/15/2012,Palo Alto,California,United States,37.460277,-122.108612,,,Non-Fatal
83154,CEN12FA188,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83154/pdf,3/18/2012,Mexico,Missouri,United States,39.154445,-91.817497,1,1,Fatal
83156,ERA12LA230,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83156/pdf,3/17/2012,Otisfield,Maine,United States,44.049446,-70.524719,,1,Non-Fatal
83157,CEN12LA189,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83157/pdf,3/18/2012,Arcola,Texas,United States,29.506111,-95.476943,,,Non-Fatal
83160,CEN12CA190,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83160/pdf,3/17/2012,Fort Worth,Texas,United States,32.93111,-97.411666,,,Non-Fatal
83161,ERA12LA231,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83161/pdf,3/16/2012,Fitzgerald,Georgia,United States,31.718889,-83.075836,1,,Fatal
83163,ERA12CA232,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83163/pdf,3/15/2012,Dover,Tennessee,United States,36.400833,-87.991668,,,Non-Fatal
83164,ERA12LA233,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83164/pdf,3/18/2012,Hannacroix,New York,United States,42.410278,-73.870834,,1,Non-Fatal
83166,ERA12LA234,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83166/pdf,3/16/2012,Pensacola,Florida,United States,30.419721,-87.193054,,,Non-Fatal
83167,CEN12CA191,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83167/pdf,3/12/2012,Southern Timbalier 52CA,,United States,28.944444,-90.182777,,,Non-Fatal
83168,CEN12LA192,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83168/pdf,1/28/2012,Seguin,Texas,United States,29.566667,-97.949996,,,Non-Fatal
83169,ERA12CA235,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83169/pdf,3/17/2012,Douglas,Georgia,United States,31.476667,-82.860557,,,Non-Fatal
83170,ERA12CA236,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83170/pdf,3/12/2012,New Smyrna,Florida,United States,28.97861,-80.925003,,,Non-Fatal
83174,CEN12CA193,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83174/pdf,3/17/2012,Branson,Missouri,United States,36.625831,-93.229164,,,Non-Fatal
83177,CEN12CA194,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83177/pdf,3/15/2012,New Orleans,Louisiana,United States,30.342777,-90.028053,,,Non-Fatal
83183,ERA12LA241,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83183/pdf,3/20/2012,Belfast,Maine,United States,44.408889,-69.019721,,,Non-Fatal
83184,ERA12CA242,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83184/pdf,3/18/2012,New Smyrna,Florida,United States,28.978889,-80.925003,,,Non-Fatal
83185,WPR12LA141,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83185/pdf,3/20/2012,Santa Maria,California,United States,34.884998,-120.393058,,,Non-Fatal
83186,CEN12LA195,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83186/pdf,3/20/2012,Indianapolis,Indiana,United States,39.830833,-86.294441,,,Non-Fatal
83187,CEN12FA196,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83187/pdf,3/21/2012,Glencoe,Minnesota,United States,44.831943,-94.132499,3,,Fatal
83189,CEN12LA197,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83189/pdf,3/21/2012,Pinconning,Michigan,United States,43.846942,-84.01139,,1,Non-Fatal
83191,WPR12CA142,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83191/pdf,3/21/2012,Jean,Nevada,United States,35.767776,-115.324447,,,Non-Fatal
83193,ERA12CA244,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83193/pdf,3/18/2012,Clearwater,Florida,United States,27.976667,-82.758613,,,Non-Fatal
83194,WPR12LA143,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83194/pdf,3/22/2012,Caldwell,Idaho,United States,43.63861,-116.634719,,,Non-Fatal
83195,ERA12CA245,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83195/pdf,3/20/2012,Clearwater,Florida,United States,27.976667,-82.758613,,,Non-Fatal
83199,ERA12LA246,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83199/pdf,3/23/2012,Beaver Falls,Pennsylvania,United States,40.772499,-80.391387,,1,Non-Fatal
83200,ERA12CA247,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83200/pdf,3/23/2012,Butler,Pennsylvania,United States,40.77639,-79.95111,,,Non-Fatal
83203,CEN12LA198,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83203/pdf,3/23/2012,Bloomfield,Indiana,United States,39.038887,-87.001388,,2,Non-Fatal
83204,ERA12LA250,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83204/pdf,3/23/2012,Wellington,Florida,United States,26.465555,-80.149719,,1,Non-Fatal
83205,WPR12CA145,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83205/pdf,3/23/2012,Conrad,Montana,United States,48.168056,-111.976387,,,Non-Fatal
83206,ERA12TA251,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83206/pdf,3/23/2012,Delray Beach,Florida,United States,26.455278,-80.196113,,,Non-Fatal
83207,ERA12LA252,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83207/pdf,3/24/2012,Deland,Florida,United States,29.066944,-81.283889,,,Non-Fatal
83208,CEN12FA199,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83208/pdf,3/23/2012,Longmont,Colorado,United States,40.15361,-105.055274,2,,Fatal
83209,ERA12LA253,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83209/pdf,3/24/2012,Margaret,Alabama,United States,33.670276,-86.486389,,1,Non-Fatal
83212,ERA12CA254,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83212/pdf,3/25/2012,Groveland,Florida,United States,28.03861,-81.753608,,,Non-Fatal
83216,CEN12CA200,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83216/pdf,3/24/2012,Colorado Springs,Colorado,United States,38.968334,-104.807777,,,Non-Fatal
83217,CEN12CA201,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83217/pdf,3/24/2012,McKinney,Texas,United States,33.177776,-96.590278,,,Non-Fatal
83218,ERA12WA255,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83218/pdf,3/25/2012,Treasure Cay,,Bahamas,26.745277,-77.391387,4,,Fatal
83219,CEN12CA202,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83219/pdf,3/24/2012,Casterville,Texas,United States,29.340509,-98.870063,,,Non-Fatal
83220,CEN12LA203,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83220/pdf,3/24/2012,Granite Shoals,Texas,United States,30.593055,-98.394165,1,1,Fatal
83221,CEN12LA204,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83221/pdf,3/2/2012,Roanoke,Texas,United States,33.04972,-97.232223,,,Non-Fatal
83224,CEN12CA205,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83224/pdf,3/25/2012,Viola,Arkansas,United States,36.368888,-92.470558,,,Non-Fatal
83225,CEN12CA206,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83225/pdf,3/24/2012,Calhan,Colorado,United States,39.048053,-104.293052,,1,Non-Fatal
83226,ERA12FA256,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83226/pdf,3/26/2012,Waxhaw,North Carolina,United States,34.863609,-80.745277,1,,Fatal
83227,WPR12LA146,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83227/pdf,3/24/2012,Bow,Washington,United States,48.546943,-122.409164,,,Non-Fatal
83229,CEN12CA207,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83229/pdf,3/26/2012,Crowley,Louisiana,United States,30.213888,-92.339721,,,Non-Fatal
83230,ERA12WA257,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83230/pdf,2/28/2012,Villa Canas,,Argentina,-34.818611,-61.523056,,,Non-Fatal
83232,ERA12LA258,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83232/pdf,3/27/2012,McComb,Mississippi,United States,31.173334,-90.558891,,,Non-Fatal
83233,WPR12LA147,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83233/pdf,3/21/2012,St. George,Utah,United States,36.73389,-113.540557,,,Non-Fatal
83235,WPR12CA148,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83235/pdf,3/25/2012,Coolin,Idaho,United States,48.520557,-116.822776,,,Non-Fatal
83240,CEN12LA209,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83240/pdf,3/28/2012,Larchwood,Iowa,United States,43.451389,-96.40583,1,,Fatal
83241,CEN12FA210,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83241/pdf,3/28/2012,Broken Bow,Nebraska,United States,41.436389,-99.642219,1,1,Fatal
83247,CEN12CA213,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83247/pdf,3/24/2012,Council Bluffs,Iowa,United States,41.259998,-95.758613,,,Non-Fatal
83251,CEN12LA214,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83251/pdf,3/29/2012,Midlothian,Texas,United States,32.458332,-96.912498,,,Non-Fatal
83252,CEN12CA215,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83252/pdf,3/27/2012,Battle Creek,Michigan,United States,42.306388,-85.25,,,Non-Fatal
83256,CEN12LA216,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83256/pdf,3/30/2012,Arcola,Texas,United States,29.506111,-95.476943,,,Non-Fatal
83257,ANC12FA028,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83257/pdf,3/30/2012,Sleetmute,Alaska,United States,61.940929,-157.620376,2,,Fatal
83258,ERA12LA259,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83258/pdf,3/24/2012,Brooksville,Florida,United States,28.473611,-82.455558,,,Non-Fatal
83259,ERA12LA260,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83259/pdf,3/30/2012,McCormick,South Carolina,United States,33.908054,-82.26667,,,Non-Fatal
83260,ERA12LA261,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83260/pdf,3/31/2012,Lake Wales,Florida,United States,27.952222,-81.60083,,,Non-Fatal
83261,ERA12FA262,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83261/pdf,4/1/2012,Calhoun,Kentucky,United States,37.550834,-87.276947,1,,Fatal
83262,CEN12FA217,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83262/pdf,3/30/2012,Belmont,Ohio,United States,40.019451,-81.040214,1,,Fatal
83268,CEN12LA218,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83268/pdf,2/18/2012,New Philadelphia,Ohio,United States,40.470001,-81.419723,,,Non-Fatal
83269,WPR12CA150,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83269/pdf,3/30/2012,Casa Grande,Arizona,United States,32.953056,-111.766944,,,Non-Fatal
83270,WPR12CA151,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83270/pdf,4/1/2012,Lake Havasu City,Arizona,United States,34.440277,-114.361946,,,Non-Fatal
83272,ERA12LA264,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83272/pdf,4/1/2012,Plant City,Florida,United States,28.135555,-82.141113,,1,Non-Fatal
83273,CEN12CA219,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83273/pdf,3/31/2012,Emporia,Kansas,United States,38.423053,-96.371948,,,Non-Fatal
83275,ERA12FA265,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83275/pdf,4/2/2012,Deland,Florida,United States,29.056388,-81.300834,,3,Non-Fatal
83278,CEN12LA220,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83278/pdf,3/23/2012,Addison,Texas,United States,32.968612,-96.836387,,,Non-Fatal
83279,CEN12CA221,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83279/pdf,4/2/2012,Ganado,Texas,United States,28.9825,-96.412223,,,Non-Fatal
83281,ERA12CA266,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83281/pdf,4/2/2012,Philadelphia,Pennsylvania,United States,39.869998,-75.237777,,,Non-Fatal
